,Date,GC=F,ETH-USD,^FTSE,AVDO-USD,GC=F_z_norm,ETH-USD_z_norm,^FTSE_z_norm,AVDO-USD_z_norm
2026,2022-02-22,1906.0999755859373,2639.29931640625,7494.2001953125,1000.70361328125,0.2939065525617149,1.6781175219628104,0.04807029489150258,0.05460667707246499
2027,2022-02-23,1909.199951171875,2590.359619140625,7498.2001953125,1000.4981689453124,0.32249334781281436,1.579504441509637,0.06482528121858638,0.054033164729604934
2028,2022-02-24,1925.0999755859373,2598.067138671875,7207.0,1000.6363525390624,0.46911732268350276,1.5950350288670587,-1.1549385415076812,0.0544189139703163
2029,2022-02-25,1886.5,2764.53564453125,7489.5,1000.4736938476562,0.11316303588906705,1.9304676751323355,0.028382367842612357,0.0539648407695676
2030,2022-02-28,1899.4000244140625,2919.201171875,7458.2998046875,1000.350830078125,0.23212215231947522,2.2421174184582853,-0.10230734362320805,0.05362185789785736
2031,2022-03-01,1942.4000244140625,2972.485107421875,7330.2001953125,1000.451904296875,0.6286517899635213,2.3494841026947326,-0.6388841445189333,0.053904013702900655
2032,2022-03-02,1920.9000244140625,2950.118408203125,7429.60009765625,1001.324951171875,0.4303869711414983,2.304415390937912,-0.22252314334818418,0.05634118558414417
2033,2022-03-03,1934.4000244140625,2834.468994140625,7238.89990234375,1019.8952026367188,0.5548788341227686,2.0713827893791326,-1.0213179346064711,0.10818135132294071
2034,2022-03-04,1965.0999755859373,2617.156005859375,6987.10009765625,1186.3714599609375,0.8379821018872666,1.6334989365104573,-2.0760435057818296,0.572911556382372
2035,2022-03-07,1993.9000244140625,2497.771240234375,6959.5,1003.3554077148438,1.1035651931883674,1.3929396328114005,-2.191653320495991,0.06200934812422583
2036,2022-03-08,2040.0999755859373,2576.74755859375,6964.10009765625,1006.9166259765624,1.5296035628943239,1.5520762534160975,-2.1723846771625617,0.07195073988561501
2037,2022-03-09,1985.9000244140625,2729.783447265625,7190.7001953125,1005.6967163085938,1.0297922373476145,1.8604422884553575,-1.2232142926759808,0.06854527607196781
2038,2022-03-10,1998.0999755859373,2608.048583984375,7099.10009765625,1010.0372314453124,1.1422955447303718,1.6151475576450387,-1.6069038886234832,0.08066212998238644
2039,2022-03-11,1982.699951171875,2559.56298828125,7155.60009765625,1011.04296875,1.0002823795997304,1.5174494880402911,-1.3702397067534247,0.08346971654971971
2040,2022-03-14,1959.5999755859373,2590.696044921875,7193.5,1007.1461181640624,0.7872631947467491,1.5801823366435783,-1.211486620361589,0.0725913835009307
2041,2022-03-15,1928.5,2620.149658203125,7175.7001953125,1010.2074584960938,0.5004710540530191,1.6395311209316388,-1.2860454914025452,0.08113733079172597
2042,2022-03-16,1908.0,2772.0556640625,7291.7001953125,1023.9789428710938,0.31142785471109014,1.9456204515587943,-0.8001508879171149,0.1195813999967551
2043,2022-03-17,1942.0999755859373,2814.8544921875,7385.2998046875,1007.1796875,0.6258848538451024,2.031859732081615,-0.40808584409248744,0.07268509466806496
2044,2022-03-18,1928.199951171875,2945.343017578125,7404.7001953125,1004.597900390625,0.4977041179346022,2.2947930187899495,-0.3268225241769975,0.06547785399576346
2045,2022-03-21,1928.5999755859373,2897.9765625,7442.39990234375,1001.63525390625,0.501392990863832,2.199350008179387,-0.1689080052160828,0.0572074175363423
2046,2022-03-22,1920.699951171875,2973.131103515625,7476.7001953125,1002.164794921875,0.4285419718338965,2.3507857794178157,-0.025232770289489052,0.058685668601895204
2047,2022-03-23,1936.5999755859373,3031.067138671875,7460.60009765625,1001.4268188476562,0.5751659467045849,2.467526405437465,-0.09267199931328474,0.05662555638041063
2048,2022-03-24,1961.5999755859373,3108.06201171875,7467.39990234375,1002.0259399414062,0.8057064337069373,2.6226704303186,-0.06418934067180902,0.05829804513784116
2049,2022-03-25,1953.800048828125,3106.67138671875,7483.39990234375,1001.5032348632812,0.7337784771737884,2.619868332580625,0.0028306046365261855,0.056838877073595535
2050,2022-03-28,1939.5999755859373,3336.634521484375,7473.10009765625,1001.4260864257812,0.6028308051448672,3.0832421247563895,-0.04031266704114785,0.05662351177312771
2051,2022-03-29,1912.0,3401.98779296875,7537.2998046875,1010.05224609375,0.3483143326314665,3.2149284199083104,0.22860363633669703,0.08070404443168666
2052,2022-03-30,1933.5,3385.157958984375,7578.7998046875,1008.0677490234376,0.5465791514534896,3.1810164452651724,0.4024366194801915,0.0751641809986087
